#Region	Chromosome	Start	Stop	CN-Probes	SNP-Probes
CNV11231	chr7	57650700	57734604	CN_1240812,CN_1240813,CN_1240814,CN_1240815,CN_1240816,CN_1240817,CN_1240819,CN_1240820,CN_1240821,CN_1240824,CN_1240825,CN_1240826,CN_1240827,CN_1240828,CN_1240829,CN_1240830,CN_1240832,CN_1240833,CN_1240834	SNP_A-8669723,SNP_A-8606032,SNP_A-1877225,SNP_A-8669724,SNP_A-4223272
CNV11233	chr7	62133498	62150566	CN_350146,CN_1247517	SNP_A-8550380,SNP_A-2077493
CNV11235	chr7	69641929	69647322	CN_1247729	SNP_A-2295304,SNP_A-2263236,SNP_A-2295521,SNP_A-8366032,SNP_A-2126792
CNV11236	chr7	71441856	71757791	CN_1258909,CN_1258910,CN_1258911,CN_1258912,CN_1258913,CN_1258914,CN_1258915,CN_1258916,CN_1258918,CN_1258919,CN_1258920,CN_1258922,CN_1258923,CN_1258924,CN_1258925,CN_1258926,CN_1258928,CN_1258929,CN_1258931,CN_1258932,CN_1258933,CN_1258934,CN_1258936,CN_1258937,CN_1258939,CN_1258940,CN_1258941,CN_1258943,CN_1258944,CN_1258945,CN_1258946,CN_352114,CN_1258949,CN_1258950,CN_1258951,CN_1258952,CN_352119,CN_1258954,CN_1258955,CN_1258956,CN_1258957,CN_1258958,CN_1258959,CN_1258960,CN_1258961,CN_1258962,CN_1258963,CN_1258964,CN_352130,CN_1258965,CN_1258966,CN_352137,CN_1258967,CN_1258968,CN_1258969,CN_1258971,CN_1258973,CN_352139,CN_1258974,CN_1258975,CN_352141,CN_1258976,CN_1258977,CN_1258980,CN_1258981,CN_1258983,CN_1258984,CN_352148,CN_1258985,CN_1258986,CN_1258987,CN_1258988,CN_1258989,CN_1258991,CN_1258993,CN_1258994	SNP_A-2180259,SNP_A-8474095,SNP_A-1890326,SNP_A-8405661,SNP_A-4235038,SNP_A-2140877,SNP_A-4222804,SNP_A-8541056,SNP_A-8404963,SNP_A-8541929,SNP_A-4225488,SNP_A-2287626,SNP_A-2049185,SNP_A-1799044,SNP_A-4206467,SNP_A-1919579,SNP_A-2297252,SNP_A-4301844,SNP_A-8480729,SNP_A-8602214,SNP_A-4229049,SNP_A-8401766,SNP_A-8492329,SNP_A-8428444
CNV11242	chr7	82360611	82362615	CN_1239052,CN_1239053	SNP_A-2233279,SNP_A-8437601
CNV11243	chr7	83427084	83431339	CN_1247918,CN_1247920	SNP_A-2258121,SNP_A-8601227
CNV11245	chr7	87315390	87317043	CN_1232418,CN_354955,CN_1232419,CN_1232420,CN_1232421,CN_1232422,CN_1232425,CN_1232423,CN_1232424,CN_1232426,CN_1234537,CN_1234538,CN_1234539,CN_1234540,CN_1234541,CN_1234542	SNP_A-8423366
CNV11246	chr7	88230316	88237114	CN_1239129,CN_1239130,CN_1239133,CN_1239134,CN_1239136	SNP_A-2147766,SNP_A-1990492,SNP_A-8671663
CNV11247	chr7	89830717	89865482	CN_1248132,CN_1248134,CN_1248135,CN_1248136,CN_1248137,CN_1248139,CN_355335,CN_1248142,CN_1248143,CN_1248144	SNP_A-8573568,SNP_A-8573545,SNP_A-8572483,SNP_A-8529540,SNP_A-8349610,SNP_A-8573835,SNP_A-1990545,SNP_A-1847704,SNP_A-8567737,SNP_A-2157047
CNV11250	chr7	92125088	92148687	CN_1230193,CN_1230194,CN_1230195,CN_1230196,CN_1230197,CN_1230200,CN_1230201,CN_1230202,CN_1230203,CN_1230204,CN_1230205,CN_1230207,CN_1230208,CN_1230209,CN_1230210,CN_1230211,CN_1230212,CN_1230213,CN_1230214,CN_1230215,CN_1230216,CN_1230217,CN_1230221,CN_1230218,CN_1230219,CN_1230220,CN_1230222,CN_1230223,CN_355733,CN_1230224,CN_1230225,CN_1230226,CN_1230227,CN_1230229,CN_1230230,CN_1230231,CN_1230236,CN_1230233,CN_1230235,CN_1230240,CN_1230241,CN_1230238,CN_1230244,CN_355737,CN_1230242,CN_1230243	SNP_A-8652807,SNP_A-8712641,SNP_A-4287185
CNV11251	chr7	92638591	92642304	CN_1232496,CN_355816	SNP_A-8486487
CNV11252	chr7	92814086	92820145	CN_1232555,CN_1232556	SNP_A-1940548,SNP_A-8512860
CNV11257	chr7	96896889	96902820	CN_1257285,CN_1257286,CN_1257288	SNP_A-2310577
CNV11261	chr7	103208814	103216080	CN_1198603,CN_1198604,CN_1198605	SNP_A-1990754,SNP_A-8682260,SNP_A-8671015,SNP_A-4212554
CNV11263	chr7	104361896	104747463	CN_1205268,CN_1205269,CN_1207319,CN_1207320,CN_1207321,CN_1207322,CN_1207323,CN_1207326,CN_334630,CN_1207327,CN_1207328,CN_1207330,CN_1207331,CN_1207333,CN_1207334,CN_1207335,CN_1207338,CN_1207340,CN_1207341,CN_1207342,CN_1207343,CN_1207344,CN_1207345,CN_1207346,CN_1207347,CN_334640,CN_1207348,CN_1207349,CN_1207351,CN_334644,CN_1207354,CN_1207355,CN_334649,CN_1207357,CN_1207358,CN_1207362,CN_1207363,CN_1207366,CN_334652,CN_1207369,CN_1207370,CN_334654,CN_334655,CN_1207371,CN_1207372,CN_1207373,CN_1207374,CN_1207375,CN_1207377,CN_1207378,CN_1207379,CN_1207384,CN_1207385,CN_1207387,CN_1207388,CN_334666,CN_334669,CN_1207391,CN_1207393,CN_1207395,CN_1207396,CN_1207400,CN_1207401,CN_334676,CN_1207402,CN_1207403,CN_1207404,CN_1207406,CN_1207408,CN_1207413,CN_1207414,CN_1207415,CN_1207416,CN_1207417,CN_1207418,CN_1207419,CN_1207420,CN_1207421,CN_1207422,CN_1207424,CN_1207427,CN_1207430,CN_1207431,CN_1207432,CN_1207434,CN_1207435,CN_1207436,CN_1207440	SNP_A-4231409,SNP_A-8509670,SNP_A-1959104,SNP_A-2162362,SNP_A-1881535,SNP_A-1958233,SNP_A-8344313,SNP_A-2261780,SNP_A-1794171,SNP_A-8314730,SNP_A-1812921,SNP_A-8351537,SNP_A-4266523,SNP_A-4212560,SNP_A-4244920,SNP_A-2103449,SNP_A-8349624,SNP_A-8473247,SNP_A-1881506,SNP_A-2146745,SNP_A-8387796,SNP_A-1960177,SNP_A-1934986,SNP_A-4207534,SNP_A-1954989,SNP_A-2028722,SNP_A-8566838,SNP_A-8537724,SNP_A-2191045,SNP_A-8418988,SNP_A-8512204,SNP_A-4244248,SNP_A-2143103,SNP_A-8529427,SNP_A-2054157,SNP_A-8642838,SNP_A-8517415,SNP_A-1783276,SNP_A-2312130,SNP_A-8394078,SNP_A-8491919,SNP_A-4222740,SNP_A-2153481,SNP_A-4202809
CNV11264	chr7	105180803	105181388	CN_1211728,CN_1211729	SNP_A-2181262,SNP_A-2296852
CNV11266	chr7	108189966	108231552	CN_1192033,CN_1192034,CN_1192037,CN_1192038,CN_1192039,CN_1192040,CN_1192041,CN_1192043,CN_1192045,CN_1192046,CN_1192047,CN_1192054,CN_1192055,CN_1192057,CN_1192060	SNP_A-2137371,SNP_A-2160734,SNP_A-2214287
CNV11267	chr7	109031043	109031725	CN_1196516,CN_1196517,CN_1196518,CN_1196519,CN_1196520,CN_1196521,CN_1196522,CN_1196523,CN_1196524,CN_1196525,CN_1196526,CN_1196527,CN_1196528,CN_1196529,CN_1196530,CN_1196531	
CNV11268	chr7	109035580	109047861	CN_1196539,CN_1196541,CN_1196543,CN_1196551,CN_1196545,CN_1196546,CN_1196547,CN_1196548,CN_1196549	
CNV11270	chr7	110022961	110026445		SNP_A-4247769,SNP_A-2128217,SNP_A-8715518,SNP_A-8354955
CNV11271	chr7	110412409	110477442	CN_1205393,CN_1205394,CN_1205395,CN_1205396,CN_335522,CN_335523,CN_1205397,CN_1205398,CN_1205399,CN_335525,CN_1207448,CN_1207449,CN_1207450,CN_1207451,CN_1207454,CN_1207452,CN_1207453,CN_335527,CN_1207455,CN_1207457,CN_1207458,CN_1207459,CN_1207460,CN_1207461,CN_1207464,CN_1207462,CN_1207463,CN_1207465,CN_1207466,CN_1207468,CN_1207469,CN_1207470,CN_1207471,CN_1207472,CN_1207473,CN_1207474,CN_1207479,CN_1207476,CN_1207477,CN_1207478,CN_1207481,CN_1207484,CN_1207485,CN_1207486,CN_1207487,CN_1207488,CN_1207491,CN_1207492,CN_1207489	SNP_A-8301447,SNP_A-8518140,SNP_A-8670101,SNP_A-8688887,SNP_A-8446287,SNP_A-8456124,SNP_A-4204935,SNP_A-2073408,SNP_A-8468515,SNP_A-8670102
CNV11272	chr7	110631376	110636304	CN_1207562,CN_1207563,CN_1207564,CN_1207565	SNP_A-4232461
CNV11275	chr7	112108071	112112012	CN_1218501,CN_1218503,CN_1218504	SNP_A-8696557,SNP_A-1927837
CNV11276	chr7	113247422	113251631	CN_1189984,CN_1189985,CN_1189986	
CNV11277	chr7	115177404	115180384	CN_1201110,CN_1201111	SNP_A-1936915,SNP_A-1958709,SNP_A-1990978
CNV11278	chr7	117729692	117755323	CN_1218734,CN_1218735,CN_1218737,CN_1218738,CN_1220809,CN_1220810,CN_1220811,CN_1220812,CN_1220813	SNP_A-1950988,SNP_A-1946551,SNP_A-8460335,SNP_A-8670399
CNV11279	chr7	118286646	118288288	CN_1223082,CN_1223083	SNP_A-8691172
CNV11282	chr7	119898318	119906710	CN_1196832,CN_1196834,CN_1196835,CN_1198908	
CNV11283	chr7	120755938	120780244	CN_1203434,CN_1203435,CN_1203437,CN_1203439,CN_1203440	SNP_A-1991071,SNP_A-1919034
CNV11288	chr7	125066653	125069994	CN_1194638,CN_1194639,CN_1194640	SNP_A-8356114
CNV11289	chr7	126370413	126370850	CN_1203488,CN_1203490,CN_1203494,CN_338283	
CNV11290	chr7	131235702	131237514	CN_1194774	SNP_A-1799933,SNP_A-2237786,SNP_A-8696674
CNV11298	chr7	139457227	139461650	CN_1208220,CN_1208221	SNP_A-8365439,SNP_A-8440745
CNV11299	chr7	139646045	139652196	CN_1208278,CN_1208279,CN_1210352,CN_1210353,CN_1210355,CN_1210356,CN_1210357,CN_1210358,CN_1210359,CN_1210360	SNP_A-8674080,SNP_A-8297372
CNV11309	chr7	141776581	141811879	CN_1190638,CN_1190641,CN_1190646,CN_1190649,CN_1190652,CN_1190653,CN_1190650,CN_1190651,CN_1190654,CN_1190656,CN_1190657,CN_1190659,CN_1190662,CN_1190663,CN_1190665,CN_1190666,CN_1190668,CN_1190671,CN_1190672,CN_1190673	SNP_A-4298185,SNP_A-4220547,SNP_A-8283273,SNP_A-8496352,SNP_A-8710796,SNP_A-8550059,SNP_A-4219224,SNP_A-8517753,SNP_A-8404882,SNP_A-8635111,SNP_A-8656427,SNP_A-1840737,SNP_A-2082567,SNP_A-2270455,SNP_A-4280137,SNP_A-8466662,SNP_A-2151560
CNV11320	chr7	145571515	145577556	CN_1214901,CN_1214902,CN_1214903	SNP_A-4275697,SNP_A-8293930
CNV11326	chr7	149232703	149242301	CN_1199603,CN_1199604,CN_1199605	
CNV11328	chr7	150003604	150010085	CN_1204027,CN_1204028,CN_1204029	SNP_A-8294274,SNP_A-8319146,SNP_A-2024991
CNV11329	chr7	152287665	152287771	CN_1215058,CN_1215059,CN_1215060	SNP_A-2146036,SNP_A-2236717
CNV11330	chr7	152586769	152632014	CN_1217248,CN_1217253,CN_1217250,CN_1217252,CN_1217254,CN_1217255,CN_1217256,CN_1217257,CN_1217261,CN_1217262,CN_1217263,CN_1217264,CN_1217266,CN_1217267,CN_1217269,CN_1217270,CN_1217271,CN_1217272,CN_1217273,CN_1217276,CN_1217278,CN_1217279,CN_1217280,CN_1217281,CN_1217282,CN_1217283,CN_1217288	SNP_A-8611915,SNP_A-8357005,SNP_A-2136886,SNP_A-2197279,SNP_A-2055590,SNP_A-4239814,SNP_A-4212725,SNP_A-8466589,SNP_A-2040038,SNP_A-2186181,SNP_A-8428612,SNP_A-8447203,SNP_A-2089551,SNP_A-1930749,SNP_A-1812440,SNP_A-8687366,SNP_A-8284985
CNV11331	chr7	152937625	153106266	CN_1219464,CN_1219468,CN_1219469,CN_1219470,CN_1219471,CN_1219473,CN_1219479,CN_1219480,CN_1219482,CN_1219483,CN_1219492,CN_1219493,CN_1219495,CN_1219496,CN_1219499,CN_1219500,CN_1219501,CN_1219503,CN_1219504,CN_1219505,CN_1219509,CN_1219511,CN_1219512,CN_1219517,CN_1219521,CN_1219523,CN_1219522,CN_1219525,CN_1219532	SNP_A-8346428,SNP_A-1814660,SNP_A-8455573,SNP_A-8313298,SNP_A-8681272,SNP_A-2119194,SNP_A-1932294,SNP_A-8520630,SNP_A-2286634,SNP_A-1898565,SNP_A-1991774,SNP_A-1991775,SNP_A-2121967,SNP_A-8528868,SNP_A-4225098,SNP_A-2090070,SNP_A-8655446,SNP_A-1876774,SNP_A-1839767,SNP_A-2068827,SNP_A-8284987,SNP_A-8375538,SNP_A-1897155,SNP_A-1828637,SNP_A-2285951,SNP_A-8428618,SNP_A-2144326,SNP_A-8364468,SNP_A-8316835,SNP_A-2036837,SNP_A-1904580,SNP_A-8424438,SNP_A-1811342
CNV11333	chr7	154322647	154327189	CN_1190977,CN_1190978,CN_1190979,CN_1190980,CN_1190981,CN_1190984,CN_1190985,CN_1190986,CN_1190992,CN_1190987,CN_1190988,CN_1190989,CN_1190990,CN_1190991,CN_1190993,CN_1190994,CN_1190995,CN_1190996,CN_1190997,CN_1190998,CN_1191001,CN_1190999,CN_1191002,CN_1191003,CN_1191004,CN_1191007,CN_1191008,CN_1191009,CN_1191010,CN_1191005,CN_1191006,CN_1191012,CN_1191013	SNP_A-2108346,SNP_A-8300448,SNP_A-2254590,SNP_A-4237544,SNP_A-8352355,SNP_A-8354166
CNV11334	chr7	154400907	154403042	CN_1195350,CN_1195351,CN_1195349,CN_1195356,CN_1195353,CN_1195354,CN_1195355	SNP_A-1807902,SNP_A-2150708,SNP_A-8338186,SNP_A-4282049
CNV11336	chr7	155798085	155810424	CN_1202065,CN_1202066,CN_1202067,CN_1202068,CN_1202069,CN_1202071	SNP_A-4296662,SNP_A-2051321,SNP_A-8394974,SNP_A-2185850,SNP_A-1844617,SNP_A-2306566,SNP_A-8630784
CNV11339	chr7	158617117	158618730	CN_1217485,CN_1217486,CN_1219554,CN_1219553,CN_343507,CN_1219555,CN_1219556,CN_1219557,CN_1219558	
CNV11340	chr8	103380	397790	CN_1252892,CN_1289932,CN_1292079,CN_1292129,CN_1294356,CN_1294439,CN_1260726,CN_1260782,CN_1263022,CN_1267513,CN_1269748,CN_1272042,CN_1274223,CN_1281028,CN_1281051,CN_1283231,CN_1283300,CN_1285534,CN_1287841,CN_1287858,CN_1290029,CN_1292353,CN_1294573,CN_1260904,CN_1263076,CN_1267603,CN_1269893,CN_1269934,CN_1274420,CN_1274421,CN_1276632,CN_1294715,CN_1261050,CN_1263288,CN_1265485,CN_1270067,CN_1270068,CN_1279103,CN_1281330,CN_1283545,CN_1288049,CN_1288048,CN_1290316,CN_1290367,CN_1292563,CN_1261116,CN_1263394,CN_1263406,CN_1267883,CN_1270159,CN_1270168,CN_1270227,CN_1272414,CN_1276953,CN_1279220,CN_1281416,CN_1281456	SNP_A-8351313,SNP_A-8325516,SNP_A-8374434,SNP_A-8592148,SNP_A-8713612,SNP_A-1991845,SNP_A-8636742,SNP_A-8672458,SNP_A-8563275,SNP_A-1798395,SNP_A-1897614,SNP_A-8497455,SNP_A-1804294,SNP_A-2274396,SNP_A-1821413,SNP_A-2189210,SNP_A-2157013,SNP_A-2153654,SNP_A-1833504,SNP_A-8323442,SNP_A-8371579,SNP_A-8585896,SNP_A-1859673,SNP_A-8395598,SNP_A-1814287,SNP_A-8285377,SNP_A-8416625,SNP_A-8695323,SNP_A-8523509,SNP_A-2096669,SNP_A-8369627,SNP_A-1903258,SNP_A-8563266,SNP_A-2214225,SNP_A-4278060,SNP_A-2277494,SNP_A-4200008,SNP_A-4212731,SNP_A-8453105,SNP_A-8615005,SNP_A-8285374,SNP_A-8285375,SNP_A-8367377,SNP_A-4266708,SNP_A-8285376,SNP_A-4266709,SNP_A-2251261,SNP_A-8683308,SNP_A-8639573,SNP_A-8423701,SNP_A-8508140,SNP_A-8391062,SNP_A-8640489,SNP_A-2287332,SNP_A-1916043,SNP_A-8542121,SNP_A-8528138,SNP_A-8387871,SNP_A-8292421,SNP_A-1882222,SNP_A-4266710,SNP_A-4266711,SNP_A-4266712,SNP_A-4247898,SNP_A-2277531,SNP_A-8366369,SNP_A-8569580,SNP_A-8569358,SNP_A-8405618,SNP_A-8552706,SNP_A-8475071,SNP_A-8528730,SNP_A-2212990,SNP_A-2049435,SNP_A-8509397,SNP_A-8451587,SNP_A-8346223,SNP_A-8582792,SNP_A-8703975,SNP_A-2074266,SNP_A-8584012,SNP_A-2195961,SNP_A-2310153,SNP_A-8457345,SNP_A-8590263,SNP_A-2296954,SNP_A-1918059,SNP_A-8597154,SNP_A-8395964,SNP_A-8411387,SNP_A-8453971,SNP_A-8351007,SNP_A-8568566,SNP_A-8332489,SNP_A-8543840,SNP_A-8595182,SNP_A-8546899,SNP_A-8320186,SNP_A-8522615,SNP_A-1871859,SNP_A-2013081,SNP_A-1802762,SNP_A-4276384,SNP_A-4272495
CNV11345	chr8	2116952	2120782	CN_1290063,CN_1290068	SNP_A-8552831,SNP_A-2094860,SNP_A-8294711,SNP_A-8496972
CNV11348	chr8	2527446	2543539	CN_1276658,CN_1276663,CN_1276675,CN_1276678,CN_1276700,CN_1276715,CN_1278827	SNP_A-8294675,SNP_A-8299420,SNP_A-8396517,SNP_A-8524305,SNP_A-8678538,SNP_A-2104337,SNP_A-4254377,SNP_A-8515874,SNP_A-4300260,SNP_A-8465253,SNP_A-2273744
CNV11358	chr8	4013916	4019232		SNP_A-8488316,SNP_A-8607972,SNP_A-8475906,SNP_A-8671971,SNP_A-8362267,SNP_A-8376639,SNP_A-4301436,SNP_A-1852743
CNV11360	chr8	4170665	4170812	CN_1263546,CN_1263547,CN_1263548,CN_1263549	SNP_A-1930870
CNV11361	chr8	4598305	4697836	CN_1277149,CN_1277146,CN_1277147,CN_1277148,CN_1277150,CN_1279257,CN_1279258,CN_1279260,CN_1279263,CN_1279265,CN_1279268,CN_1279266,CN_1279267,CN_1279271,CN_1279270,CN_1279272,CN_1279273,CN_1279275,CN_1279276,CN_1279274,CN_1279279,CN_1279280,CN_1279281,CN_1279282,CN_1279283,CN_1279284,CN_1279285,CN_1279286,CN_1279287,CN_1279288,CN_1279289,CN_1279290,CN_1279291,CN_1279292,CN_1279293,CN_1279294,CN_1279296,CN_1279298,CN_1279299,CN_1279300,CN_1279301,CN_1279302,CN_1279303,CN_1279304,CN_1279305,CN_369217,CN_1279307,CN_1279309,CN_1279308,CN_1279310,CN_1279311,CN_1279312,CN_1279313,CN_1279314,CN_1279315,CN_1279316,CN_1279317,CN_1279318,CN_1279319	SNP_A-4266742,SNP_A-8280656,SNP_A-8280657,SNP_A-1992028,SNP_A-8470901,SNP_A-2235325,SNP_A-8688570,SNP_A-1936688,SNP_A-8479657,SNP_A-4266743,SNP_A-8563345,SNP_A-2139177,SNP_A-1811102,SNP_A-2043346,SNP_A-1852923,SNP_A-8660977,SNP_A-8280661,SNP_A-4266744,SNP_A-4266745,SNP_A-8280662,SNP_A-8280663,SNP_A-8280664,SNP_A-4241089,SNP_A-8305065,SNP_A-2159959,SNP_A-8559317,SNP_A-8583924,SNP_A-8295454,SNP_A-8609823,SNP_A-2058603,SNP_A-8477195,SNP_A-4273755,SNP_A-4296734,SNP_A-8362958,SNP_A-8676940,SNP_A-8426182,SNP_A-8294727,SNP_A-8350720,SNP_A-8441607,SNP_A-8412417,SNP_A-1910483,SNP_A-4257973,SNP_A-2303905,SNP_A-4227338,SNP_A-8389665,SNP_A-2048494,SNP_A-8365528,SNP_A-1950555,SNP_A-1811688,SNP_A-2134746,SNP_A-1861992,SNP_A-2132578,SNP_A-1826202,SNP_A-8539123,SNP_A-8490480,SNP_A-1829555,SNP_A-1897484,SNP_A-8599378,SNP_A-8299384,SNP_A-8659796,SNP_A-8338571,SNP_A-8280666,SNP_A-8555624,SNP_A-8591720,SNP_A-8463916,SNP_A-4194632,SNP_A-8369311,SNP_A-8606727,SNP_A-8530550,SNP_A-1836852,SNP_A-1889023,SNP_A-8717270,SNP_A-4212758,SNP_A-2109875,SNP_A-8455581,SNP_A-2150253,SNP_A-1851668,SNP_A-1847050,SNP_A-8430035,SNP_A-8581217,SNP_A-2024034,SNP_A-4202801,SNP_A-1838211,SNP_A-8597037,SNP_A-1992034,SNP_A-8507765,SNP_A-2136021,SNP_A-8550154
CNV11362	chr8	4706329	4742189	CN_1279353,CN_1279356,CN_1279359,CN_1279352,CN_1279354,CN_1279355,CN_1279357,CN_1279358,CN_1279360,CN_1279364,CN_1279361,CN_1279362,CN_1279363,CN_1279369,CN_1279371,CN_1279397,CN_1281515,CN_1281520,CN_1281527,CN_1281528	SNP_A-1938388,SNP_A-8463106,SNP_A-1834204,SNP_A-8702792,SNP_A-8592747,SNP_A-4217090,SNP_A-8512080,SNP_A-8370391,SNP_A-2282034,SNP_A-8704054,SNP_A-8377178,SNP_A-8548575,SNP_A-8654323,SNP_A-1859323,SNP_A-2187228,SNP_A-8445249,SNP_A-8707189,SNP_A-2037012
CNV11370	chr8	5841704	5938256	CN_1272903,CN_1275082,CN_1275093,CN_1275116,CN_1275125,CN_1275158,CN_1275161,CN_1275164,CN_1277321,CN_1277322,CN_1277343,CN_1277348,CN_1277360,CN_1277363,CN_1277375,CN_1277389,CN_1277403,CN_1277404,CN_1277413,CN_1277427,CN_1279545,CN_1279553	SNP_A-8360958,SNP_A-8706128,SNP_A-2022917,SNP_A-8420969,SNP_A-8614933,SNP_A-8550657,SNP_A-8594427,SNP_A-8429566,SNP_A-8622902,SNP_A-8390960,SNP_A-8512679,SNP_A-8703134,SNP_A-8447706,SNP_A-1992101,SNP_A-8281515,SNP_A-8281516,SNP_A-4266758,SNP_A-1992102,SNP_A-1864619,SNP_A-8682592,SNP_A-8502378,SNP_A-8372273,SNP_A-8558806,SNP_A-8612801,SNP_A-8502583,SNP_A-8305253,SNP_A-1813158,SNP_A-1888474,SNP_A-2246404,SNP_A-8568560,SNP_A-8332340,SNP_A-8297367,SNP_A-8643704,SNP_A-1992103,SNP_A-8281519,SNP_A-4266759,SNP_A-8281520,SNP_A-8551451,SNP_A-4241271,SNP_A-2134470,SNP_A-8377038,SNP_A-8388023,SNP_A-8327157,SNP_A-1949532,SNP_A-4240222,SNP_A-8547210,SNP_A-8510074,SNP_A-8653904,SNP_A-8513371,SNP_A-2072591,SNP_A-4251412,SNP_A-8325588,SNP_A-1904898,SNP_A-1830166,SNP_A-2056841,SNP_A-8698387,SNP_A-8586901,SNP_A-1909569,SNP_A-8498728,SNP_A-2277582,SNP_A-1817077,SNP_A-2089737,SNP_A-2180822,SNP_A-8632412,SNP_A-8473524,SNP_A-1876898,SNP_A-4227617,SNP_A-8300523,SNP_A-8453447,SNP_A-8583593,SNP_A-4240907
CNV11371	chr8	6050901	6056171	CN_1286356,CN_1286357,CN_1286358,CN_1286359,CN_1286365,CN_1286368,CN_1286369,CN_1286375,CN_1286374,CN_1286376,CN_1286381,CN_1286382,CN_1286383,CN_1286384,CN_1286388,CN_1286391	SNP_A-2281913,SNP_A-8676187,SNP_A-1803181,SNP_A-2077453,SNP_A-1887001,SNP_A-8586065,SNP_A-2261984,SNP_A-2264436,SNP_A-1878500
CNV11372	chr8	6109951	6111529	CN_1290824,CN_1290825,CN_1290827,CN_1290822,CN_1290823	SNP_A-8281524,SNP_A-8281525
CNV11373	chr8	6165713	6187827	CN_1293205,CN_1293207,CN_1293206,CN_1295340,CN_1295339,CN_1295341,CN_1295342,CN_1295360,CN_1295366,CN_1295367,CN_1295376	SNP_A-1871420,SNP_A-2181693,SNP_A-2232431,SNP_A-8319216,SNP_A-8366694,SNP_A-1948129,SNP_A-8580598,SNP_A-8516755,SNP_A-2108696,SNP_A-2112339,SNP_A-8292514,SNP_A-8703140,SNP_A-8693444
CNV11390	chr8	7973265	8011033	CN_1284600,CN_1286740,CN_1286763,CN_1286762,CN_1286791,CN_374894,CN_1286843,CN_1286845,CN_1286844,CN_1286853,CN_1286864,CN_1288996,CN_1288997	
CNV11392	chr8	8129439	8183421	CN_1295761,CN_1295782,CN_1295797,CN_1295801,CN_1295811,CN_1295822,CN_1295832,CN_1295868,CN_1262093,CN_1262095,CN_1262107,CN_1262117,CN_1262129,CN_1262131	SNP_A-8642785,SNP_A-1992169,SNP_A-8417589,SNP_A-4281434,SNP_A-2013154,SNP_A-8508973,SNP_A-1940674,SNP_A-2195759,SNP_A-8461542,SNP_A-8366500,SNP_A-2267118,SNP_A-4276296,SNP_A-2064778,SNP_A-1819842,SNP_A-2083505,SNP_A-4197994,SNP_A-1928019,SNP_A-8684173,SNP_A-8586921,SNP_A-8295569,SNP_A-8321060,SNP_A-2086064,SNP_A-4217032
CNV11393	chr8	8324455	8328763	CN_1268984	SNP_A-8678794,SNP_A-8682609,SNP_A-8406664,SNP_A-8624203
CNV11394	chr8	8619654	8625000	CN_1286917,CN_1286929	SNP_A-8315295,SNP_A-2311812,SNP_A-4290154,SNP_A-4220257,SNP_A-8385607,SNP_A-1896754
CNV11395	chr8	9093876	9099936	CN_376930,CN_1280299,CN_1280301,CN_1280302,CN_1280303,CN_1280304,CN_1280312,CN_1280321,CN_1280317,CN_1280318,CN_1280319,CN_1280320,CN_1280322,CN_1280326,CN_1280327,CN_1280328,CN_1280330,CN_1280331,CN_1280333	SNP_A-2210129,SNP_A-4212786,SNP_A-1992207,SNP_A-2310766
CNV11397	chr8	10329143	10329955	CN_1257366	SNP_A-8400300,SNP_A-8571062
CNV11399	chr8	11634459	11634633	CN_1257731,CN_1257728	SNP_A-8378962
CNV11406	chr8	12291726	12355055	CN_1228587,CN_1228586,CN_1228595,CN_1228600,CN_1228601,CN_1228605,CN_1228612,CN_1262374,CN_1262383,CN_1264655,CN_1264656	
CNV11412	chr8	12593598	12597159	CN_1276010,CN_1276021,CN_1278143	SNP_A-8556830,SNP_A-8448544
CNV11419	chr8	13720460	13740957	CN_363006,CN_1273920,CN_1273931,CN_1273934,CN_1273961	SNP_A-8331969,SNP_A-8464446,SNP_A-8694028,SNP_A-4212806,SNP_A-8469145,SNP_A-2013216,SNP_A-4203964,SNP_A-8654412,SNP_A-8488322,SNP_A-8475701,SNP_A-8485286,SNP_A-8604621,SNP_A-8530871
CNV11420	chr8	14305871	14320886	CN_1271903,CN_1271904,CN_363981,CN_1271905,CN_1271921,CN_1271916,CN_1271917,CN_1271918,CN_1271919,CN_1271920,CN_1271929,CN_1271935,CN_1271936,CN_1271937,CN_1274054,CN_1274055,CN_1274056,CN_1274071,CN_1274072,CN_1274073,CN_1274076,CN_1274077,CN_1274078,CN_1274079,CN_1274080,CN_1274094,CN_1274092,CN_1274093	SNP_A-8442456,SNP_A-2240816,SNP_A-8424214,SNP_A-8644890,SNP_A-4204573,SNP_A-2238917,SNP_A-1854302,SNP_A-1992364,SNP_A-4212811
CNV11421	chr8	14553275	14559579	CN_1283071,CN_1283072,CN_364384,CN_1283079,CN_1283081,CN_1283083,CN_1283084,CN_1283085,CN_1283086,CN_1283087,CN_1283088,CN_1283090,CN_1283091,CN_1283092,CN_1283093,CN_1283096,CN_1283097,CN_1283098,CN_1283099,CN_1283100,CN_1283108,CN_1283109,CN_1283111,CN_1283112	SNP_A-4212815,SNP_A-4205135,SNP_A-2271858,SNP_A-1856016,SNP_A-8458586
CNV11424	chr8	14832796	14840174	CN_1287679	SNP_A-8376193,SNP_A-8652684,SNP_A-8428364
CNV11429	chr8	16367417	16371014	CN_1262924,CN_1262925,CN_1262926,CN_1262927	SNP_A-1992447,SNP_A-4166282
